"row_id","QuestionId","QuestionText","MC_Answer","StudentExplanation","Category","Misconception"
"29865","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you go down by an extra 5, you will be down 23.","False_Neither","Unclassified Error"
"29866","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you go left you take away.","False_Neither","Unclassified Error"
"29867","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you have 8 negatives and then subtract one negative then the number will be higher because negative numbers are backwards.","False_Neither","Unclassified Error"
"29868","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you have both numbers in the negative you add it together","False_Misconception","Positive/Negative Sign Error"
"29869","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you have both numbers in the negative you addd them together.","False_Misconception","Positive/Negative Sign Error"
"29870","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you have two negatives they are equal to one negative.","False_Neither","Unclassified Error"
"29871","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you imagined -8 on a number line and then went down by 5, you would reach -13.","False_Neither","Unclassified Error"
"29872","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you imagined -8 on a number line and went down by 5, you would reach -13","False_Neither","Unclassified Error"
"29873","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you keep countimg along you will get the answer","False_Neither","Unclassified Error"
"29874","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you look on a number line and you take away it goes left. therefor -8–5=-13","False_Neither","Unclassified Error"
"29875","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you minus a negative number you get -13 because you go down the number line.","False_Neither","Unclassified Error"
"29876","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you minus by negatives it will always get you to a negative.","False_Neither","Unclassified Error"
"29877","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you minus by negatives, you'll always end up with a negative.","False_Neither","Unclassified Error"
"29878","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you put a negative dymbol next to s subtraction symbol its means move to the left so it is -13.","False_Neither","Unclassified Error"
"29879","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you put it on a number line -8 going back 5 spaces gets you to -13","False_Neither","Unclassified Error"
"29880","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you put it on a number line -8 going back 5 spaces gets you to -13.","False_Neither","Unclassified Error"
"29881","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you sdd 5 and 8 its 13 but with a -","False_Misconception","Tacking On Zeroes"
"29882","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you start with -8 and then subtract -5 you get -13.","False_Neither","Unclassified Error"
"29883","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you subtract 2 negativee numbers, the answer will get smaller.","False_Neither","Unclassified Error"
"29884","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you subtract a negative from a negative it is always a negative so i did 5+8 and then made the number a negative","False_Misconception","Tacking On Zeroes"
"29885","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you subtract from a negative number it gets further from zero","False_Neither","Unclassified Error"
"29886","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you subtract minus's together the negative increases.","False_Neither","Unclassified Error"
"29887","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you subtract two negative numbers from each other it becomes further from 0","False_Neither","Unclassified Error"
"29888","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take a minus number away from another -minus- number you add them together.","False_Misconception","Positive/Negative Sign Error"
"29889","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take a negative and add -1 thenn it's like adding -27.","False_Neither","Unclassified Error"
"29890","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take a number that is minus 10, it will be -10. if the number is 10, the next number will have ten fewer digits.","False_Neither","Unclassified Error"
"29891","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away -5 from -8 and that would be-13","False_Neither","Unclassified Error"
"29892","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away -8 from -5 then it wull become -13","False_Neither","Unclassified Error"
"29893","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away -8 from -5 you get -13","False_Neither","Unclassified Error"
"29894","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away 1 and 1 then it willl be 2","False_Neither","Unclassified Error"
"29895","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away a negative from another negative you get more negative so the answer would be -13","False_Neither","Unclassified Error"
"29896","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away a negative from one negative you get moree negative so the answer would be -13.","False_Neither","Unclassified Error"
"29897","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away a negative number such as -1 then it gets smallrr such that -10 is the biggest negative.","False_Neither","Unclassified Error"
"29898","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away from a negative it gets bigger like -8 - -5 is -13.","False_Neither","Unclassified Error"
"29899","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away from a negative number it gets further from zero.","False_Neither","Unclassified Error"
"29900","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away more it will go more up","False_Neither","Unclassified Error"
"29901","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away negatives from each other it is like adding positives to each another so i just did 8 + 5 which is 13 then made it negative","False_Misconception","Tacking On Zeroes"
"29902","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away the -5 from the form of -8 you get -13.","False_Neither","Unclassified Error"
"29903","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away the negative number it gets the number bigger but the amount smaller.","False_Neither","Unclassified Error"
"29904","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away thee negatives the number becomes bigger but is still less.","False_Misconception","Positive/Negative Sign Error"
"29905","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take away then you go to the left.","False_Neither","Unclassified Error"
"29906","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take the - and turn it into a +, then you addd it.","False_Neither","Unclassified Error"
"29907","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take the first negative and add the second negative you get the third negative which is the same as the negative of the previous two negatives. if the total of all the numbers is 13, then the sum of those numbers plus the five is 13 and 8 plus 5 equals 13.","False_Neither","Unclassified Error"
"29908","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take the product of two negative numbers, then take one less than the other, it becomes further from 0","False_Neither","Unclassified Error"
"29909","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you take them away this is the answer","False_Neither","Unclassified Error"
"29910","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you want to make something positive, take a negativee and turn it into something good.","False_Neither","Unclassified Error"
"29911","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if you work it out it is -13","False_Neither","Unclassified Error"
"29912","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if your subtracting in negative numbers you always go up","False_Neither","Unclassified Error"
"29913","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if youu are at -8 and go down -5 then you get -13.","False_Neither","Unclassified Error"
"29914","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","if youu take one negative and add it to another, it equals another negative.","False_Neither","Unclassified Error"
"29915","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","im pretty sure this is correct","False_Neither","Unclassified Error"
"29916","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","instead of going down it goes up","False_Neither","Unclassified Error"
"29917","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","instead of taking away normally its negative so u have to add on to it","False_Neither","Unclassified Error"
"29918","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","instead of taking away normally its negative so u have to add on to it","False_Misconception","Positive/Negative Sign Error"
"29919","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","it adds up but will still be a negative","False_Neither","Unclassified Error"
"29920","89443","What number belongs in the box? \( (-8)-(-5)= \square\)","\( -13 \)","it goes lower since it’s a negitive","False_Neither","Unclassified Error"
